Year,Month,Day,Hour,Minute,Second,HYY_DMPS.tconc
2017,6,28,1,50,0,2919.63
2017,6,28,2,0,0,2871.81
2017,6,28,2,10,0,2845.73
2017,6,28,2,20,0,2737.86
2017,6,28,2,30,0,2762.86
2017,6,28,2,40,0,2700.17
2017,6,28,2,50,0,2675.37
2017,6,28,3,0,0,2614.31
2017,6,28,3,10,0,2656.66
2017,6,28,3,20,0,2606.11
2017,6,28,3,30,0,2582.93
2017,6,28,3,40,0,2652.12
2017,6,28,3,50,0,2687.99
2017,6,28,4,0,0,2625.27
2017,6,28,4,10,0,2679.99
2017,6,28,4,20,0,2727.57
2017,6,28,4,30,0,2827.74
2017,6,28,4,40,0,2736.88
2017,6,28,4,50,0,2799.96
2017,6,28,5,0,0,2906.12
2017,6,28,5,10,0,2960.99
2017,6,28,5,20,0,2962.66
2017,6,28,5,30,0,2924.24
2017,6,28,5,40,0,2908.46
2017,6,28,5,50,0,3090.79
2017,6,28,6,0,0,3039.17
2017,6,28,6,10,0,3013.1
2017,6,28,6,20,0,3145.06
2017,6,28,6,30,0,3010.22
2017,6,28,6,40,0,3086.61
2017,6,28,6,50,0,3107.59
2017,6,28,7,0,0,2986.77
2017,6,28,7,10,0,2999.22
2017,6,28,7,20,0,3006.52
2017,6,28,7,30,0,2884.44
2017,6,28,7,40,0,3008.79
2017,6,28,7,50,0,2758.01
2017,6,28,8,0,0,2672.5
2017,6,28,8,10,0,2507.09
2017,6,28,8,20,0,2510.36
2017,6,28,8,30,0,2621.36
2017,6,28,8,40,0,2760.87
2017,6,28,8,50,0,2840.05
2017,6,28,9,0,0,2812.62
2017,6,28,9,10,0,2721.6
2017,6,28,9,20,0,2738.0
2017,6,28,9,30,0,2678.42
2017,6,28,9,40,0,2531.77
2017,6,28,9,50,0,2419.27
2017,6,28,10,0,0,2268.13
2017,6,28,10,10,0,2196.1
2017,6,28,10,20,0,2085.86
2017,6,28,10,30,0,2118.31
2017,6,28,10,40,0,2050.44
2017,6,28,10,50,0,2054.46
2017,6,28,11,0,0,2095.48
2017,6,28,11,10,0,1992.04
2017,6,28,11,20,0,2010.34
2017,6,28,11,30,0,2006.93
2017,6,28,11,40,0,2038.71
2017,6,28,11,50,0,1988.56
2017,6,28,12,0,0,1971.06
2017,6,28,12,10,0,1936.54
2017,6,28,12,20,0,1629.74
2017,6,28,12,30,0,1615.89
2017,6,28,12,40,0,1646.38
2017,6,28,12,50,0,1887.61
2017,6,28,13,0,0,2253.63
2017,6,28,13,10,0,2217.58
2017,6,28,13,20,0,2023.2
2017,6,28,13,30,0,2119.01
2017,6,28,13,40,0,1684.11
2017,6,28,13,50,0,1466.31
2017,6,28,14,0,0,1612.75
2017,6,28,14,10,0,1548.91
2017,6,28,14,20,0,1526.15
2017,6,28,14,30,0,1579.61
2017,6,28,14,40,0,1831.15
2017,6,28,14,50,0,1870.5
2017,6,28,15,0,0,2011.23
2017,6,28,15,10,0,2047.48
2017,6,28,15,20,0,1977.2
2017,6,28,15,30,0,2754.44
2017,6,28,15,40,0,2296.52
2017,6,28,15,50,0,1634.78
2017,6,28,16,0,0,1603.76
2017,6,28,16,10,0,1393.66
2017,6,28,16,20,0,1559.06
2017,6,28,16,30,0,1102.87
2017,6,28,16,40,0,1124.75
2017,6,28,16,50,0,1131.79
2017,6,28,17,0,0,1231.2
2017,6,28,17,10,0,1558.88
2017,6,28,17,20,0,1665.04
2017,6,28,17,30,0,1759.36
2017,6,28,17,40,0,1754.54
2017,6,28,17,50,0,1884.35
2017,6,28,18,0,0,1893.87
2017,6,28,18,10,0,2106.72
2017,6,28,18,20,0,2033.61
2017,6,28,18,30,0,1838.97
2017,6,28,18,40,0,1663.25
2017,6,28,18,50,0,1354.02
2017,6,28,19,0,0,1122.56
2017,6,28,19,10,0,1134.17
2017,6,28,19,20,0,1228.56
2017,6,28,19,30,0,1258.73
2017,6,28,19,40,0,1229.36
2017,6,28,19,50,0,1272.07
2017,6,28,20,0,0,1120.17
2017,6,28,20,10,0,1062.04
2017,6,28,20,20,0,1108.79
2017,6,28,20,30,0,1094.09
2017,6,28,20,40,0,1160.99
2017,6,28,20,50,0,1256.41
2017,6,28,21,0,0,1291.89
2017,6,28,21,10,0,1312.21
2017,6,28,21,20,0,1362.21
2017,6,28,21,30,0,1535.7
2017,6,28,21,40,0,1543.64
2017,6,28,21,50,0,1337.5
2017,6,28,22,0,0,1515.69
2017,6,28,22,10,0,1400.86
2017,6,28,22,20,0,1495.63
2017,6,28,22,30,0,1531.53
2017,6,28,22,40,0,1610.1
2017,6,28,22,50,0,1618.98
2017,6,28,23,0,0,1532.86
2017,6,28,23,10,0,1496.95
2017,6,28,23,20,0,1551.31
2017,6,28,23,30,0,1593.76
2017,6,28,23,40,0,1491.64
2017,6,28,23,50,0,1461.85
2017,6,29,0,0,0,1538.11
2017,6,29,0,10,0,1551.48
2017,6,29,0,20,0,1424.46
2017,6,29,0,30,0,1425.9
2017,6,29,0,40,0,1467.4
2017,6,29,0,50,0,1395.24
2017,6,29,1,0,0,1561.46
2017,6,29,1,10,0,1479.61
2017,6,29,1,20,0,1548.06
2017,6,29,1,30,0,1547.98
2017,6,29,1,40,0,1537.46
2017,6,29,1,50,0,1583.94
2017,6,29,2,0,0,1616.34
2017,6,29,2,10,0,1605.83
2017,6,29,2,20,0,1638.87
2017,6,29,2,30,0,1719.37
2017,6,29,2,40,0,1646.92
2017,6,29,2,50,0,1674.12
2017,6,29,3,0,0,1568.17
2017,6,29,3,10,0,1557.04
2017,6,29,3,20,0,1679.04
2017,6,29,3,30,0,1942.47
2017,6,29,3,40,0,2164.68
2017,6,29,3,50,0,2143.74
2017,6,29,4,0,0,1961.79
2017,6,29,4,10,0,2013.03
2017,6,29,4,20,0,2244.32
2017,6,29,4,30,0,2307.33
2017,6,29,4,40,0,2308.13
2017,6,29,4,50,0,2322.36
2017,6,29,5,0,0,2432.42
2017,6,29,5,10,0,2435.25
2017,6,29,5,20,0,2447.17
2017,6,29,5,30,0,2340.96
2017,6,29,5,40,0,2354.09
2017,6,29,5,50,0,2231.93
2017,6,29,6,0,0,2150.17
2017,6,29,6,10,0,2096.27
2017,6,29,6,20,0,2069.25
2017,6,29,6,30,0,2029.22
2017,6,29,6,40,0,2004.98
2017,6,29,6,50,0,2007.44
2017,6,29,7,0,0,2027.95
2017,6,29,7,10,0,1979.19
2017,6,29,7,20,0,1932.84
2017,6,29,7,30,0,2036.6
2017,6,29,7,40,0,1960.81
2017,6,29,7,50,0,1973.77
2017,6,29,8,0,0,2016.31
2017,6,29,8,10,0,2080.63
2017,6,29,8,20,0,2013.69
2017,6,29,8,30,0,1945.13
2017,6,29,8,40,0,2034.4
2017,6,29,8,50,0,2110.06
2017,6,29,9,0,0,1986.49
2017,6,29,9,10,0,1911.16
2017,6,29,9,20,0,1832.42
2017,6,29,9,30,0,1841.06
2017,6,29,9,40,0,1693.97
2017,6,29,9,50,0,1853.86
2017,6,29,10,0,0,1718.91
2017,6,29,10,10,0,1723.0
2017,6,29,10,20,0,1784.63
2017,6,29,10,30,0,1659.96
2017,6,29,10,40,0,1592.33
2017,6,29,10,50,0,1479.67
2017,6,29,11,0,0,1651.82
2017,6,29,11,10,0,1595.0
2017,6,29,11,20,0,1431.1
2017,6,29,11,30,0,1590.53
2017,6,29,11,40,0,1615.23
2017,6,29,11,50,0,1526.65
2017,6,29,12,0,0,1580.83
2017,6,29,12,10,0,1568.53
2017,6,29,12,20,0,1842.2
2017,6,29,12,30,0,1887.66
2017,6,29,12,40,0,1904.3
2017,6,29,12,50,0,1733.44
2017,6,29,13,0,0,1974.36
2017,6,29,13,10,0,3028.18
2017,6,29,13,20,0,1859.32
2017,6,29,13,30,0,1879.79
2017,6,29,13,40,0,1950.24
2017,6,29,13,50,0,1737.5
2017,6,29,14,0,0,1700.62
2017,6,29,14,10,0,2005.0
2017,6,29,14,20,0,2506.19
2017,6,29,14,30,0,2392.05
2017,6,29,14,40,0,2762.81
2017,6,29,14,50,0,2603.69
2017,6,29,15,0,0,2636.41
2017,6,29,15,10,0,2574.68
2017,6,29,15,20,0,2587.73
2017,6,29,15,30,0,2900.1
2017,6,29,15,40,0,3098.42
2017,6,29,15,50,0,2781.64
2017,6,29,16,0,0,2720.73
2017,6,29,16,10,0,2069.48
2017,6,29,16,20,0,2228.03
2017,6,29,16,30,0,2111.56
2017,6,29,16,40,0,1681.23
2017,6,29,16,50,0,1675.77
2017,6,29,17,0,0,2317.15
2017,6,29,17,10,0,1951.07
2017,6,29,17,20,0,2489.28
2017,6,29,17,30,0,1819.96
2017,6,29,17,40,0,2202.63
2017,6,29,17,50,0,1764.22
2017,6,29,18,0,0,1469.01
2017,6,29,18,10,0,1521.77
2017,6,29,18,20,0,1533.7
2017,6,29,18,30,0,1482.15
2017,6,29,18,40,0,1366.92
2017,6,29,18,50,0,1380.09
2017,6,29,19,0,0,1365.41
2017,6,29,19,10,0,1376.33
2017,6,29,19,20,0,1399.28
2017,6,29,19,30,0,1371.39
2017,6,29,19,40,0,1527.72
2017,6,29,19,50,0,1921.26
2017,6,29,20,0,0,2007.54
2017,6,29,20,10,0,2091.89
2017,6,29,20,20,0,2122.2
2017,6,29,20,30,0,2150.42
2017,6,29,20,40,0,2307.27
2017,6,29,20,50,0,2295.68
2017,6,29,21,0,0,2274.83
2017,6,29,21,10,0,2259.96
2017,6,29,21,20,0,2012.72
2017,6,29,21,30,0,1965.97
2017,6,29,21,40,0,1904.39
2017,6,29,21,50,0,1923.05
2017,6,29,22,0,0,2031.1
2017,6,29,22,10,0,1877.82
2017,6,29,22,20,0,1778.71
2017,6,29,22,30,0,1624.5
2017,6,29,22,40,0,1574.39
2017,6,29,22,50,0,1529.66
2017,6,29,23,0,0,1544.61
2017,6,29,23,10,0,1594.34
2017,6,29,23,20,0,1637.81
2017,6,29,23,30,0,1650.25
2017,6,29,23,40,0,1735.89
2017,6,29,23,50,0,2010.11
2017,6,30,0,0,0,3125.22
2017,6,30,0,10,0,2868.24
2017,6,30,0,20,0,2187.4
2017,6,30,0,30,0,2119.67
2017,6,30,0,40,0,1917.27
2017,6,30,0,50,0,1751.2
2017,6,30,1,0,0,1664.49
2017,6,30,1,10,0,1739.91
2017,6,30,1,20,0,1789.21
2017,6,30,1,30,0,1987.17
2017,6,30,1,40,0,1922.59
2017,6,30,1,50,0,1770.21
2017,6,30,2,0,0,1671.84
2017,6,30,2,10,0,1569.14
2017,6,30,2,20,0,1547.55
2017,6,30,2,30,0,1495.72
2017,6,30,2,40,0,1477.07
2017,6,30,2,50,0,1532.55
2017,6,30,3,0,0,1604.7
2017,6,30,3,10,0,1777.89
2017,6,30,3,20,0,2000.22
2017,6,30,3,30,0,1940.52
2017,6,30,3,40,0,1872.57
2017,6,30,3,50,0,1899.59
2017,6,30,4,0,0,2115.21
2017,6,30,4,10,0,1996.49
2017,6,30,4,20,0,1450.77
2017,6,30,4,30,0,1565.97
2017,6,30,4,40,0,1496.56
2017,6,30,4,50,0,1290.2
2017,6,30,5,0,0,1160.69
2017,6,30,5,10,0,1245.25
2017,6,30,5,20,0,1288.92
2017,6,30,5,30,0,1291.21
2017,6,30,5,40,0,1304.47
2017,6,30,5,50,0,1674.67
2017,6,30,6,0,0,1587.72
2017,6,30,6,10,0,1425.14
2017,6,30,6,20,0,1434.32
2017,6,30,6,30,0,1504.53
2017,6,30,6,40,0,1520.14
2017,6,30,6,50,0,1637.07
2017,6,30,7,0,0,1495.29
2017,6,30,7,10,0,1559.25
2017,6,30,7,20,0,1606.16
2017,6,30,7,30,0,1682.13
2017,6,30,7,40,0,1622.15
2017,6,30,7,50,0,1659.88
2017,6,30,8,0,0,1657.81
2017,6,30,8,10,0,1589.28
2017,6,30,8,20,0,1422.85
2017,6,30,8,30,0,1393.25
2017,6,30,8,40,0,1512.34
2017,6,30,8,50,0,1395.27
2017,6,30,9,0,0,1411.71
2017,6,30,9,10,0,1472.98
2017,6,30,9,20,0,1580.92
2017,6,30,9,30,0,1579.83
2017,6,30,9,40,0,1712.22
2017,6,30,9,50,0,1737.27
2017,6,30,10,0,0,1756.66
2017,6,30,10,10,0,1573.44
2017,6,30,10,20,0,1882.14
2017,6,30,10,30,0,2026.36
2017,6,30,10,40,0,1632.91
2017,6,30,10,50,0,1557.04
2017,6,30,11,0,0,1414.24
2017,6,30,11,10,0,1561.9
2017,6,30,11,20,0,1769.47
2017,6,30,11,30,0,1887.46
2017,6,30,11,40,0,1979.42
2017,6,30,11,50,0,1966.61
2017,6,30,12,0,0,1900.55
2017,6,30,12,10,0,1991.51
2017,6,30,12,20,0,1796.22
2017,6,30,12,30,0,2305.92
2017,6,30,12,40,0,1973.12
2017,6,30,12,50,0,2347.28
2017,6,30,13,0,0,2597.47
2017,6,30,13,10,0,2453.4
2017,6,30,13,20,0,2733.06
2017,6,30,13,30,0,2914.1
2017,6,30,13,40,0,3188.91
2017,6,30,13,50,0,3218.75
2017,6,30,14,0,0,3320.56
2017,6,30,14,10,0,3775.08
2017,6,30,14,20,0,3769.18
2017,6,30,14,30,0,3679.55
2017,6,30,14,40,0,3798.1
2017,6,30,14,50,0,3817.23
2017,6,30,15,0,0,3852.12
2017,6,30,15,10,0,4179.76
2017,6,30,15,20,0,3864.88
2017,6,30,15,30,0,4039.43
2017,6,30,15,40,0,4027.39
2017,6,30,15,50,0,3856.93
2017,6,30,16,0,0,3754.21
2017,6,30,16,10,0,3632.5
2017,6,30,16,20,0,3382.55
2017,6,30,16,30,0,3406.67
2017,6,30,16,40,0,3508.41
2017,6,30,16,50,0,3178.12
2017,6,30,17,0,0,3167.05
2017,6,30,17,10,0,3136.45
2017,6,30,17,20,0,2932.23
2017,6,30,17,30,0,2926.14
2017,6,30,17,40,0,2826.43
2017,6,30,17,50,0,2831.54
2017,6,30,18,0,0,2814.88
2017,6,30,18,10,0,2801.56
2017,6,30,18,20,0,2967.45
2017,6,30,18,30,0,2935.57
2017,6,30,18,40,0,3036.1
2017,6,30,18,50,0,2942.79
2017,6,30,19,0,0,2934.08
2017,6,30,19,10,0,2928.63
2017,6,30,19,20,0,3078.37
2017,6,30,19,30,0,3092.84
2017,6,30,19,40,0,3023.25
2017,6,30,19,50,0,3027.12
2017,6,30,20,0,0,2835.95
2017,6,30,20,10,0,2710.27
2017,6,30,20,20,0,2691.91
2017,6,30,20,30,0,2611.95
2017,6,30,20,40,0,2622.6
2017,6,30,20,50,0,2534.21
2017,6,30,21,0,0,2429.26
2017,6,30,21,10,0,2343.19
2017,6,30,21,20,0,2256.76
2017,6,30,21,30,0,2255.65
2017,6,30,21,40,0,2199.69
2017,6,30,21,50,0,2144.49
2017,6,30,22,0,0,2152.36
2017,6,30,22,10,0,2118.32
2017,6,30,22,20,0,2162.7
2017,6,30,22,30,0,2177.23
2017,6,30,22,40,0,2223.51
2017,6,30,22,50,0,2227.13
2017,6,30,23,0,0,2184.93
2017,6,30,23,10,0,2117.06
2017,6,30,23,20,0,2151.73
2017,6,30,23,30,0,2118.28
2017,6,30,23,40,0,2125.78
2017,6,30,23,50,0,2210.55
